40.922808,-73.788191,10801
40.919682,-73.765181,10801
40.907751,-73.779241,10801
40.910919,-73.781948,10801
40.927225,-73.771611,10801
40.927561,-73.7933,10801
40.913914,-73.777808,10801
40.91332,-73.78944,10801
40.915537,-73.7846,10801
40.911124,-73.781038,10801
40.907323,-73.784401,10801
40.900197,-73.793981,10801
40.920349,-73.788317,10801
40.907194,-73.783433,10801
40.905913,-73.785723,10801
40.911274,-73.779965,10801
40.898821,-73.799039,10801
40.912897,-73.779168,10801
40.910954,-73.778025,10801
40.910464,-73.780923,10801
40.905976,-73.785603,10801
40.909147,-73.784056,10801
40.917581,-73.788549,10801
40.910617,-73.782349,10801
40.916479,-73.77893,10801
40.911585,-73.786448,10801
40.914318,-73.773774,10801
40.909897,-73.788933,10801
40.91255,-73.775041,10801
40.921217,-73.788466,10801
40.917142,-73.781136,10801
40.920923,-73.787631,10801
40.909148,-73.783986,10801
40.920962,-73.787147,10801
40.910523,-73.780983,10801
40.901858,-73.790894,10801
40.914368,-73.784237,10801
40.911186,-73.780282,10801
40.910172,-73.79805,10801
40.908943,-73.781882,10801
40.908475,-73.781985,10801
40.913086,-73.778905,10801
40.923009,-73.772622,10801
40.916514,-73.785601,10801
40.913078,-73.790654,10801
40.911643,-73.783982,10801
40.905992,-73.783337,10801
40.909263,-73.7945,10801
40.905671,-73.788256,10801
40.922724,-73.788339,10801
40.913866,-73.775331,10801
40.904002,-73.788794,10801
40.920177,-73.776308,10801
40.911638,-73.780651,10801
40.909429,-73.794932,10801
40.90973,-73.779863,10801
40.916848,-73.780408,10801
40.908066,-73.779565,10801
40.920135,-73.78722,10801
40.92287,-73.787487,10801
40.915897,-73.770644,10801
40.910086,-73.799689,10801
40.911648,-73.78396,10801
40.922415,-73.773212,10801
40.907776,-73.784092,10801
40.922889,-73.78758,10801
40.928895,-73.769564,10801
40.913953,-73.777824,10801
40.913437,-73.786199,10801
40.905856,-73.787093,10801
40.906523,-73.784765,10801
40.922731,-73.787778,10801
40.908894,-73.781194,10801
40.914194,-73.782725,10801
40.906613,-73.778366,10801
40.908462,-73.783247,10801
40.90801,-73.790097,10801
40.908347,-73.781824,10801
40.921323,-73.78807,10801
40.907973,-73.782669,10801
40.911623,-73.779047,10801
40.910316,-73.78079,10801
40.908641,-73.781274,10801
40.918553,-73.76695,10801
40.906014,-73.785601,10801
40.906358,-73.789448,10801
40.912996,-73.787518,10801
40.906513,-73.785527,10801
40.898757,-73.799049,10801
40.918863,-73.767745,10801
40.92097,-73.787131,10801
40.911751,-73.788019,10801
40.918891,-73.786768,10801
40.916708,-73.768387,10801
40.917252,-73.778383,10801
40.913877,-73.786534,10801
40.926576,-73.786549,10801
40.915048,-73.772297,10801
40.923308,-73.787967,10801
40.906811,-73.783234,10801
40.916513,-73.769879,10801
40.909814,-73.780542,10801
40.908987,-73.795867,10801
40.923165,-73.803934,10801
40.90906,-73.784152,10801
40.927166,-73.794162,10801
40.924243,-73.792729,10801
40.918654,-73.796826,10801
40.913107,-73.787687,10801
40.901727,-73.791603,10801
40.908128,-73.772222,10801
40.906746,-73.785221,10801
40.917949,-73.787583,10801
40.921327,-73.788101,10801
40.908747,-73.782473,10801
40.913494,-73.786096,10801
40.918429,-73.797805,10801
40.90731,-73.777998,10801
40.914425,-73.782061,10801
40.914234,-73.794442,10801
40.903201,-73.789669,10801
40.913589,-73.779312,10801
40.906877,-73.783254,10801
40.907117,-73.784652,10801
40.911413,-73.779197,10801
40.925782,-73.788933,10801
40.911655,-73.776504,10801
40.913097,-73.790658,10801
40.918127,-73.767633,10801
40.907321,-73.784281,10801
40.90887,-73.784137,10801
40.928514,-73.768956,10801
40.909826,-73.779706,10801
40.913232,-73.780795,10801
40.914302,-73.784179,10801
40.922399,-73.77333,10801
40.913199,-73.777323,10801
40.908854,-73.782623,10801
40.91376,-73.784357,10801
40.914607,-73.77271,10801
40.926155,-73.789133,10801
40.919185,-73.766037,10801
40.908174,-73.779662,10801
